user,ts,category,action,label,value,ip,referer
2039,1646576700284,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576700360,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576700397,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576701466,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701532,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701561,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576701639,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701749,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701779,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576701845,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701937,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576701979,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576702003,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702029,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576702055,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702098,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576702577,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702608,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576702696,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702734,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576702775,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702850,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702891,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576702920,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576702937,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576702998,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703093,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703135,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576703169,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703203,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576703237,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703278,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576703359,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703423,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703462,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576703489,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703512,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576703566,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703606,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576703663,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703752,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703783,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576703852,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703900,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576703933,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576703980,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704186,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704265,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704306,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704323,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704395,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704445,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704479,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704523,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704556,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704598,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704615,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/
2039,1646576704647,vis_41,zoom,True,nodelink,90.90.210.78,https://vistorian.net/nodelink?session=0&datasetName=demo_scientists
2039,1646576704806,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576705339,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576706405,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576706622,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576706679,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576707256,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576708691,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576709175,vis_30,/node_modules/vistorian-nodelink/web/index.html,Node,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646576709256,vis_32,/node_modules/vistorian-nodelink/web/index.html,Link,Mouse Over,90.90.210.78,https://vistorian.net/node_modules/vistorian-nodelink/web/index.html?session=0&datasetName=demo_scientists
2039,1646663917904,_trace,document.location,href,0dca6cbd-5bd6-4088-821c-d285ce22b30f,90.90.210.78,https://vistorian.net/
2039,1646663917904,log_2,index,webpage,load,90.90.210.78,https://vistorian.net/
